secid,date,days,forward_price,strike_price,premium,impl_volatility,cp_flag,ticker,index_flag
113179,20060512,122,109.792351,109.792351,6.270283,0.243642,P,IXC,0
113179,20060512,152,110.27977,110.27977,7.026092,0.242995,P,IXC,0
113179,20060512,182,110.769234,110.769234,7.709544,0.242093,P,IXC,0
113179,20060515,30,106.127365,106.127365,2.782173,0.230214,C,IXC,0
113179,20060515,60,106.588249,106.588249,3.902049,0.228356,C,IXC,0
113179,20060515,91,107.073936,107.073936,4.749815,0.225751,C,IXC,0
113179,20060515,122,107.563057,107.563057,5.495251,0.22561,C,IXC,0
113179,20060515,152,108.039696,108.039696,6.099053,0.224368,C,IXC,0
113179,20060515,182,108.519936,108.519936,6.631924,0.222993,C,IXC,0
113179,20060515,30,106.127365,106.127365,3.160625,0.258636,P,IXC,0
113179,20060515,60,106.588249,106.588249,4.454282,0.255839,P,IXC,0
113179,20060515,91,107.073936,107.073936,5.433769,0.251563,P,IXC,0
113179,20060515,122,107.563057,107.563057,6.329166,0.251385,P,IXC,0
113179,20060515,152,108.039696,108.039696,7.083815,0.250483,P,IXC,0
113179,20060515,182,108.519936,108.519936,7.767399,0.249448,P,IXC,0
113179,20060516,30,106.579185,106.579185,2.57475,0.212143,C,IXC,0
113179,20060516,60,107.041672,107.041672,3.651603,0.212784,C,IXC,0
113179,20060516,91,107.527725,107.527725,4.501664,0.213037,C,IXC,0
113179,20060516,122,108.017105,108.017105,5.207392,0.212869,C,IXC,0
113179,20060516,152,108.493553,108.493553,5.785322,0.211904,C,IXC,0
113179,20060516,182,108.973595,108.973595,6.301079,0.210947,C,IXC,0
113179,20060516,30,106.579185,106.579185,3.158975,0.257388,P,IXC,0
113179,20060516,60,107.041672,107.041672,4.432689,0.253462,P,IXC,0
113179,20060516,91,107.527725,107.527725,5.439313,0.250736,P,IXC,0
113179,20060516,122,108.017105,108.017105,6.333233,0.250462,P,IXC,0
113179,20060516,152,108.493553,108.493553,7.066681,0.248761,P,IXC,0
113179,20060516,182,108.973595,108.973595,7.721954,0.246817,P,IXC,0
113179,20060517,30,102.955956,102.955956,2.716945,0.231742,C,IXC,0
113179,20060517,60,103.405205,103.405205,3.712599,0.223958,C,IXC,0
113179,20060517,91,103.878395,103.878395,4.533951,0.222125,C,IXC,0
113179,20060517,122,104.354256,104.354256,5.240262,0.221763,C,IXC,0
113179,20060517,152,104.818718,104.818718,5.792683,0.219653,C,IXC,0
113179,20060517,182,105.286552,105.286552,6.274703,0.217469,C,IXC,0
113179,20060517,30,102.955956,102.955956,2.996614,0.252682,P,IXC,0
113179,20060517,60,103.405205,103.405205,4.252804,0.25167,P,IXC,0
113179,20060517,91,103.878395,103.878395,5.267401,0.251337,P,IXC,0
113179,20060517,122,104.354256,104.354256,6.131109,0.250964,P,IXC,0
113179,20060517,152,104.818718,104.818718,6.830386,0.248826,P,IXC,0
113179,20060517,182,105.286552,105.286552,7.457595,0.246638,P,IXC,0
113179,20060518,30,102.271118,102.271118,2.583247,0.221811,C,IXC,0
113179,20060518,60,102.718216,102.718216,3.588714,0.217931,C,IXC,0
113179,20060518,91,103.188171,103.188171,4.416794,0.21783,C,IXC,0
113179,20060518,122,103.661476,103.661476,5.113005,0.217821,C,IXC,0
113179,20060518,152,104.121773,104.121773,5.698091,0.21751,C,IXC,0
113179,20060518,182,104.585953,104.585953,6.226947,0.217259,C,IXC,0
113179,20060518,30,102.271118,102.271118,3.095476,0.262917,P,IXC,0
113179,20060518,60,102.718216,102.718216,4.336024,0.258481,P,IXC,0
113179,20060518,91,103.188171,103.188171,5.364706,0.257922,P,IXC,0
113179,20060518,122,103.661476,103.661476,6.246677,0.257707,P,IXC,0
113179,20060518,152,104.121773,104.121773,6.981024,0.256426,P,IXC,0
113179,20060518,182,104.585953,104.585953,7.646313,0.255124,P,IXC,0
113179,20060519,30,102.783226,102.783226,2.6309,0.224778,C,IXC,0
113179,20060519,60,103.235046,103.235046,3.639681,0.219926,C,IXC,0
113179,20060519,91,103.709526,103.709526,4.4765,0.219677,C,IXC,0
113179,20060519,122,104.188507,104.188507,5.179755,0.219568,C,IXC,0
113179,20060519,152,104.654167,104.654167,5.768759,0.219113,C,IXC,0
113179,20060519,182,105.123306,105.123306,6.302374,0.218798,C,IXC,0
113179,20060519,30,102.783226,102.783226,3.04918,0.257621,P,IXC,0
113179,20060519,60,103.235046,103.235046,4.272734,0.253291,P,IXC,0
113179,20060519,91,103.709526,103.709526,5.292476,0.252979,P,IXC,0
113179,20060519,122,104.188507,104.188507,6.164824,0.252792,P,IXC,0
113179,20060519,152,104.654167,104.654167,6.896668,0.251753,P,IXC,0
113179,20060519,182,105.123306,105.123306,7.563702,0.250755,P,IXC,0
113179,20060522,30,102.130524,102.130524,2.886437,0.248195,C,IXC,0
113179,20060522,60,102.580772,102.580772,3.601654,0.219019,C,IXC,0
113179,20060522,91,103.051445,103.051445,4.430862,0.218826,C,IXC,0
113179,20060522,122,103.526917,103.526917,5.114625,0.218191,C,IXC,0
113179,20060522,152,103.989243,103.989243,5.618984,0.214781,C,IXC,0
113179,20060522,182,104.452637,104.452637,6.077588,0.21233,C,IXC,0
113179,20060522,30,102.130524,102.130524,3.143864,0.267459,P,IXC,0
113179,20060522,60,102.580772,102.580772,4.276075,0.255147,P,IXC,0
113179,20060522,91,103.051445,103.051445,5.30168,0.255111,P,IXC,0
113179,20060522,122,103.526917,103.526917,6.168663,0.25465,P,IXC,0
113179,20060522,152,103.989243,103.989243,6.861168,0.252077,P,IXC,0
113179,20060522,182,104.452637,104.452637,7.496361,0.250086,P,IXC,0
113179,20060523,30,102.522514,102.522514,2.69451,0.230801,C,IXC,0
113179,20060523,60,102.974823,102.974823,3.772157,0.228517,C,IXC,0
113179,20060523,91,103.448311,103.448311,4.527208,0.222734,C,IXC,0
113179,20060523,122,103.926544,103.926544,5.210709,0.221445,C,IXC,0
113179,20060523,152,104.391426,104.391426,5.749191,0.218925,C,IXC,0
113179,20060523,182,104.859642,104.859642,6.242088,0.217254,C,IXC,0
113179,20060523,30,102.522514,102.522514,3.106151,0.263179,P,IXC,0
113179,20060523,60,102.974823,102.974823,4.422596,0.263076,P,IXC,0
113179,20060523,91,103.448311,103.448311,5.406777,0.25931,P,IXC,0
113179,20060523,122,103.926544,103.926544,6.273261,0.258119,P,IXC,0
113179,20060523,152,104.391426,104.391426,6.955414,0.254682,P,IXC,0
113179,20060523,182,104.859642,104.859642,7.584554,0.252156,P,IXC,0
113179,20060524,30,100.936111,100.936111,2.877292,0.250339,C,IXC,0
113179,20060524,60,101.380394,101.380394,3.925774,0.241571,C,IXC,0
113179,20060524,91,101.844925,101.844925,4.715947,0.235681,C,IXC,0
113179,20060524,122,102.314026,102.314026,5.421239,0.234033,C,IXC,0
113179,20060524,152,102.770424,102.770424,5.928271,0.229312,C,IXC,0
113179,20060524,182,103.229538,103.229538,6.400124,0.226275,C,IXC,0
113179,20060524,30,100.936111,100.936111,2.761432,0.237272,P,IXC,0
113179,20060524,60,101.380394,101.380394,4.189396,0.252877,P,IXC,0
113179,20060524,91,101.844925,101.844925,5.162724,0.251234,P,IXC,0
113179,20060524,122,102.314026,102.314026,5.999538,0.250417,P,IXC,0
113179,20060524,152,102.770424,102.770424,6.663136,0.247465,P,IXC,0
113179,20060524,182,103.229538,103.229538,7.282211,0.24553,P,IXC,0
113179,20060525,30,104.110443,104.110443,2.856445,0.240946,C,IXC,0
113179,20060525,60,104.569397,104.569397,4.090731,0.244051,C,IXC,0
113179,20060525,91,105.049103,105.049103,4.915449,0.238167,C,IXC,0
113179,20060525,122,105.533455,105.533455,5.651737,0.23655,C,IXC,0
113179,20060525,152,106.004868,106.004868,6.179171,0.231736,C,IXC,0
113179,20060525,182,106.479897,106.479897,6.675961,0.228839,C,IXC,0
113179,20060525,30,104.110443,104.110443,2.862379,0.23846,P,IXC,0
113179,20060525,60,104.569397,104.569397,4.106525,0.239974,P,IXC,0
113179,20060525,91,105.049103,105.049103,5.132022,0.241764,P,IXC,0
113179,20060525,122,105.533455,105.533455,5.981618,0.241639,P,IXC,0
113179,20060525,152,106.004868,106.004868,6.674296,0.239887,P,IXC,0
113179,20060525,182,106.479897,106.479897,7.317119,0.2387,P,IXC,0
113179,20060526,30,105.104996,105.104996,2.823432,0.235907,C,IXC,0
113179,20060526,60,105.567886,105.567886,3.933364,0.232434,C,IXC,0
113179,20060526,91,106.05127,106.05127,4.755214,0.228212,C,IXC,0
113179,20060526,122,106.538933,106.538933,5.468875,0.226717,C,IXC,0
113179,20060526,152,107.013939,107.013939,5.963992,0.221533,C,IXC,0
113179,20060526,182,107.492012,107.492012,6.43933,0.218618,C,IXC,0
113179,20060526,30,105.104996,105.104996,3.150744,0.260349,P,IXC,0
113179,20060526,60,105.567886,105.567886,4.363098,0.252908,P,IXC,0
113179,20060526,91,106.05127,106.05127,5.374306,0.251148,P,IXC,0
113179,20060526,122,106.538933,106.538933,6.244619,0.250304,P,IXC,0
113179,20060526,152,107.013939,107.013939,6.924921,0.24696,P,IXC,0
113179,20060526,182,107.492012,107.492012,7.566354,0.244955,P,IXC,0
113179,20060530,30,103.439796,103.439796,3.292042,0.279513,C,IXC,0
113179,20060530,60,103.89782,103.89782,3.959417,0.237749,C,IXC,0
113179,20060530,91,104.375557,104.375557,4.752975,0.231785,C,IXC,0
113179,20060530,122,104.857162,104.857162,5.462791,0.230119,C,IXC,0
113179,20060530,152,105.326691,105.326691,5.937231,0.224097,C,IXC,0
113179,20060530,182,105.799133,105.799133,6.422162,0.221555,C,IXC,0
113179,20060530,30,103.439796,103.439796,2.990957,0.250975,P,IXC,0
113179,20060530,60,103.89782,103.89782,4.251104,0.250287,P,IXC,0
113179,20060530,91,104.375557,104.375557,5.307004,0.251987,P,IXC,0
113179,20060530,122,104.857162,104.857162,6.168067,0.25121,P,IXC,0
113179,20060530,152,105.326691,105.326691,6.83602,0.247698,P,IXC,0
113179,20060530,182,105.799133,105.799133,7.481155,0.246103,P,IXC,0
113179,20060531,30,104.645813,104.645813,2.845979,0.238842,C,IXC,0
113179,20060531,60,105.112511,105.112511,3.964286,0.235298,C,IXC,0
113179,20060531,91,105.600075,105.600075,4.741572,0.228563,C,IXC,0
113179,20060531,122,106.092651,106.092651,5.451806,0.227007,C,IXC,0
113179,20060531,152,106.573112,106.573112,5.946817,0.22187,C,IXC,0
113179,20060531,182,107.056633,107.056633,6.448355,0.219894,C,IXC,0
113179,20060531,30,104.645813,104.645813,3.023601,0.250782,P,IXC,0
113179,20060531,60,105.112511,105.112511,4.280128,0.249029,P,IXC,0
113179,20060531,91,105.600075,105.600075,5.328196,0.249947,P,IXC,0
113179,20060531,122,106.092651,106.092651,6.194285,0.249193,P,IXC,0
113179,20060531,152,106.573112,106.573112,6.876586,0.246095,P,IXC,0
113179,20060531,182,107.056633,107.056633,7.536258,0.244824,P,IXC,0
113179,20060601,30,105.239449,105.239449,2.944898,0.245754,C,IXC,0
113179,20060601,60,105.709686,105.709686,4.119859,0.243161,C,IXC,0
113179,20060601,91,106.200394,106.200394,4.860542,0.232983,C,IXC,0
113179,20060601,122,106.695808,106.695808,5.588542,0.231397,C,IXC,0
113179,20060601,152,107.17907,107.17907,6.106173,0.226541,C,IXC,0
113179,20060601,182,107.665329,107.665329,6.631104,0.224863,C,IXC,0
113179,20060601,30,105.239449,105.239449,2.948071,0.24301,P,IXC,0
113179,20060601,60,105.709686,105.709686,4.210231,0.243421,P,IXC,0
113179,20060601,91,106.200394,106.200394,5.247438,0.244554,P,IXC,0
113179,20060601,122,106.695808,106.695808,6.101185,0.243796,P,IXC,0
113179,20060601,152,107.17907,107.17907,6.778391,0.240906,P,IXC,0
113179,20060601,182,107.665329,107.665329,7.435216,0.239825,P,IXC,0
113179,20060602,30,106.805374,106.805374,2.695781,0.221658,C,IXC,0
113179,20060602,60,107.276596,107.276596,3.808965,0.2215,C,IXC,0
113179,20060602,91,107.766373,107.766373,4.676033,0.220839,C,IXC,0
113179,20060602,122,108.25914,108.25914,5.391004,0.219928,C,IXC,0
113179,20060602,152,108.739487,108.739487,5.936036,0.216983,C,IXC,0
113179,20060602,182,109.222221,109.222221,6.4663,0.21604,C,IXC,0
113179,20060602,30,106.805374,106.805374,3.166917,0.257458,P,IXC,0
113179,20060602,60,107.276596,107.276596,4.499519,0.256741,P,IXC,0
113179,20060602,91,107.766373,107.766373,5.49501,0.252749,P,IXC,0
113179,20060602,122,108.25914,108.25914,6.380412,0.251751,P,IXC,0
113179,20060602,152,108.739487,108.739487,7.076345,0.248446,P,IXC,0
113179,20060602,182,109.222221,109.222221,7.757052,0.247327,P,IXC,0
113179,20060605,30,104.332657,104.332657,2.68348,0.225881,C,IXC,0
113179,20060605,60,104.799026,104.799026,3.792686,0.225787,C,IXC,0
113179,20060605,91,105.283524,105.283524,4.662468,0.225426,C,IXC,0
113179,20060605,122,105.771591,105.771591,5.35868,0.2238,C,IXC,0
113179,20060605,152,106.24781,106.24781,5.846262,0.218773,C,IXC,0
113179,20060605,182,106.725937,106.725937,6.35711,0.217433,C,IXC,0
113179,20060605,30,104.332657,104.332657,3.157596,0.262852,P,IXC,0
113179,20060605,60,104.799026,104.799026,4.484993,0.262059,P,IXC,0
113179,20060605,91,105.283524,105.283524,5.464763,0.257391,P,IXC,0
113179,20060605,122,105.771591,105.771591,6.325657,0.255553,P,IXC,0
113179,20060605,152,106.24781,106.24781,6.957952,0.250001,P,IXC,0
113179,20060605,182,106.725937,106.725937,7.616014,0.248458,P,IXC,0
113179,20060606,30,103.484055,103.484055,2.811734,0.238624,C,IXC,0
113179,20060606,60,103.948318,103.948318,3.95708,0.237516,C,IXC,0
113179,20060606,91,104.430992,104.430992,4.770176,0.232535,C,IXC,0
113179,20060606,122,104.917747,104.917747,5.470939,0.230374,C,IXC,0
113179,20060606,152,105.391891,105.391891,5.953959,0.224642,C,IXC,0
113179,20060606,182,105.867966,105.867966,6.476165,0.223335,C,IXC,0
113179,20060606,30,103.484055,103.484055,2.962985,0.248457,P,IXC,0
113179,20060606,60,103.948318,103.948318,4.223911,0.248466,P,IXC,0
113179,20060606,91,104.430992,104.430992,5.239077,0.248431,P,IXC,0
113179,20060606,122,104.917747,104.917747,6.078438,0.247151,P,IXC,0
113179,20060606,152,105.391891,105.391891,6.73287,0.243485,P,IXC,0
113179,20060606,182,105.867966,105.867966,7.387981,0.242534,P,IXC,0
113179,20060607,30,100.632431,100.632431,2.663286,0.23243,C,IXC,0
113179,20060607,60,101.084824,101.084824,3.731711,0.230332,C,IXC,0
113179,20060607,91,101.555649,101.555649,4.439949,0.222561,C,IXC,0
113179,20060607,122,102.03064,102.03064,5.121104,0.221742,C,IXC,0
113179,20060607,152,102.493561,102.493561,5.671917,0.220058,C,IXC,0
113179,20060607,182,102.958359,102.958359,6.195547,0.219706,C,IXC,0
113179,20060607,30,100.632431,100.632431,3.090178,0.266744,P,IXC,0
113179,20060607,60,101.084824,101.084824,4.38214,0.265524,P,IXC,0
113179,20060607,91,101.555649,101.555649,5.345483,0.261113,P,IXC,0
113179,20060607,122,102.03064,102.03064,6.1834,0.259078,P,IXC,0
113179,20060607,152,102.493561,102.493561,6.811947,0.253874,P,IXC,0
113179,20060607,182,102.958359,102.958359,7.466752,0.252709,P,IXC,0
113179,20060608,30,100.13121,100.13121,2.851811,0.250138,C,IXC,0
113179,20060608,60,100.581261,100.581261,3.939325,0.244377,C,IXC,0
113179,20060608,91,101.049088,101.049088,4.547236,0.229089,C,IXC,0
113179,20060608,122,101.521049,101.521049,5.215417,0.226966,C,IXC,0
113179,20060608,152,101.981285,101.981285,5.700708,0.222289,C,IXC,0
113179,20060608,182,102.442719,102.442719,6.211493,0.22138,C,IXC,0
113179,20060608,30,100.13121,100.13121,3.034256,0.263172,P,IXC,0
113179,20060608,60,100.581261,100.581261,4.306255,0.262144,P,IXC,0
113179,20060608,91,101.049088,101.049088,5.276984,0.258984,P,IXC,0
113179,20060608,122,101.521049,101.521049,6.098042,0.256676,P,IXC,0
113179,20060608,152,101.981285,101.981285,6.704985,0.250989,P,IXC,0
113179,20060608,182,102.442719,102.442719,7.348496,0.249775,P,IXC,0
113179,20060609,30,99.55986,99.55986,2.683004,0.23668,C,IXC,0
113179,20060609,60,100.008156,100.008156,3.759735,0.23457,C,IXC,0
113179,20060609,91,100.473961,100.473961,4.534985,0.229786,C,IXC,0
113179,20060609,122,100.94368,100.94368,5.203978,0.227772,C,IXC,0
113179,20060609,152,101.401779,101.401779,5.687349,0.223044,C,IXC,0
113179,20060609,182,101.861237,101.861237,6.197029,0.222136,C,IXC,0
113179,20060609,30,99.55986,99.55986,3.043364,0.265503,P,IXC,0
113179,20060609,60,100.008156,100.008156,4.306218,0.263672,P,IXC,0
113179,20060609,91,100.473961,100.473961,5.255302,0.259399,P,IXC,0
113179,20060609,122,100.94368,100.94368,6.073956,0.257132,P,IXC,0
113179,20060609,152,101.401779,101.401779,6.689338,0.25187,P,IXC,0
113179,20060609,182,101.861237,101.861237,7.336071,0.25083,P,IXC,0
113179,20060612,30,97.684372,97.684372,2.64373,0.2377,C,IXC,0
113179,20060612,60,98.125381,98.125381,3.665272,0.233072,C,IXC,0
113179,20060612,91,98.583328,98.583328,4.481034,0.23142,C,IXC,0
113179,20060612,122,99.044868,99.044868,5.122465,0.228516,C,IXC,0
113179,20060612,152,99.494919,99.494919,5.578509,0.222982,C,IXC,0
113179,20060612,182,99.945969,99.945969,6.081899,0.222201,C,IXC,0
113179,20060612,30,97.684372,97.684372,3.02704,0.269185,P,IXC,0
113179,20060612,60,98.125381,98.125381,4.247955,0.265112,P,IXC,0
113179,20060612,91,98.583328,98.583328,5.222199,0.262808,P,IXC,0
113179,20060612,122,99.044868,99.044868,6.020012,0.259837,P,IXC,0
113179,20060612,152,99.494919,99.494919,6.631442,0.254601,P,IXC,0
113179,20060612,182,99.945969,99.945969,7.278947,0.253817,P,IXC,0
113179,20060613,30,94.933815,94.933815,2.800593,0.259111,C,IXC,0
113179,20060613,60,95.363304,95.363304,3.828439,0.250519,C,IXC,0
113179,20060613,91,95.809196,95.809196,4.594604,0.244179,C,IXC,0
113179,20060613,122,96.258286,96.258286,5.223516,0.239797,C,IXC,0
113179,20060613,152,96.695793,96.695793,5.662595,0.232923,C,IXC,0
113179,20060613,182,97.134109,97.134109,6.172436,0.232068,C,IXC,0
113179,20060613,30,94.933815,94.933815,2.859787,0.261562,P,IXC,0
113179,20060613,60,95.363304,95.363304,4.058964,0.260526,P,IXC,0
113179,20060613,91,95.809196,95.809196,5.016052,0.259616,P,IXC,0
113179,20060613,122,96.258286,96.258286,5.764683,0.255818,P,IXC,0
113179,20060613,152,96.695793,96.695793,6.322265,0.249463,P,IXC,0
113179,20060613,182,97.134109,97.134109,6.937687,0.248561,P,IXC,0
113179,20060614,30,96.353088,96.353088,2.735491,0.249364,C,IXC,0
113179,20060614,60,96.794205,96.794205,3.884161,0.250429,C,IXC,0
113179,20060614,91,97.252922,97.252922,4.809637,0.25186,C,IXC,0
113179,20060614,122,97.716103,97.716103,5.365765,0.242711,C,IXC,0
113179,20060614,152,98.16835,98.16835,5.656157,0.229231,C,IXC,0
113179,20060614,182,98.621765,98.621765,6.145573,0.227652,C,IXC,0
113179,20060614,30,96.353088,96.353088,2.629922,0.236592,P,IXC,0
113179,20060614,60,96.794205,96.794205,4.004437,0.252987,P,IXC,0
113179,20060614,91,97.252922,97.252922,4.969606,0.253086,P,IXC,0
113179,20060614,122,97.716103,97.716103,5.717768,0.249566,P,IXC,0
113179,20060614,152,98.16835,98.16835,6.305163,0.244657,P,IXC,0
113179,20060614,182,98.621765,98.621765,6.928875,0.244033,P,IXC,0
113179,20060615,30,100.337219,100.337219,2.8657,0.250853,C,IXC,0
113179,20060615,60,100.794678,100.794678,3.829255,0.237068,C,IXC,0
113179,20060615,91,101.274887,101.274887,4.620881,0.232337,C,IXC,0
113179,20060615,122,101.761154,101.761154,5.286649,0.229609,C,IXC,0
113179,20060615,152,102.235695,102.235695,5.81213,0.226186,C,IXC,0
113179,20060615,182,102.711189,102.711189,6.350112,0.225877,C,IXC,0
113179,20060615,30,100.337219,100.337219,2.91003,0.251675,P,IXC,0
113179,20060615,60,100.794678,100.794678,4.162441,0.252547,P,IXC,0
113179,20060615,91,101.274887,101.274887,5.168584,0.252767,P,IXC,0
113179,20060615,122,101.761154,101.761154,5.966955,0.250112,P,IXC,0
113179,20060615,152,102.235695,102.235695,6.615434,0.24658,P,IXC,0
113179,20060615,182,102.711189,102.711189,7.274542,0.246121,P,IXC,0
113179,20060616,30,99.52491,99.52491,2.697883,0.238089,C,IXC,0
113179,20060616,60,99.980278,99.980278,3.662169,0.228571,C,IXC,0
113179,20060616,91,100.457825,100.457825,4.46796,0.226478,C,IXC,0
113179,20060616,122,100.941185,100.941185,5.115695,0.223992,C,IXC,0
113179,20060616,152,101.413574,101.413574,5.631611,0.220943,C,IXC,0
113179,20060616,182,101.886848,101.886848,6.152752,0.220635,C,IXC,0
113179,20060616,30,99.52491,99.52491,2.993685,0.261164,P,IXC,0
113179,20060616,60,99.980278,99.980278,4.266209,0.261168,P,IXC,0
113179,20060616,91,100.457825,100.457825,5.288833,0.261046,P,IXC,0
113179,20060616,122,100.941185,100.941185,6.069487,0.256775,P,IXC,0
113179,20060616,152,101.413574,101.413574,6.683443,0.251388,P,IXC,0
113179,20060616,182,101.886848,101.886848,7.344238,0.250781,P,IXC,0
113179,20060619,30,96.994858,96.994858,2.714331,0.245794,C,IXC,0
113179,20060619,60,97.440628,97.440628,3.520925,0.225488,C,IXC,0
113179,20060619,91,97.907425,97.907425,4.419261,0.229859,C,IXC,0
113179,20060619,122,98.379387,98.379387,5.077125,0.228111,C,IXC,0
113179,20060619,152,98.839684,98.839684,5.588254,0.224971,C,IXC,0
113179,20060619,30,96.994858,96.994858,2.917336,0.261135,P,IXC,0
113179,20060619,60,97.440628,97.440628,4.168694,0.261851,P,IXC,0
113179,20060619,91,97.907425,97.907425,5.208742,0.263872,P,IXC,0
113179,20060619,122,98.379387,98.379387,5.964221,0.258972,P,IXC,0
113179,20060619,152,98.839684,98.839684,6.594688,0.254675,P,IXC,0
113179,20060620,30,96.624596,96.624596,2.912925,0.2648,C,IXC,0
113179,20060620,60,97.069534,97.069534,3.951926,0.254086,C,IXC,0
113179,20060620,91,97.535271,97.535271,4.947293,0.25835,C,IXC,0
113179,20060620,122,98.005806,98.005806,5.498677,0.248034,C,IXC,0
113179,20060620,152,98.465179,98.465179,5.936513,0.23994,C,IXC,0
113179,20060620,30,96.624596,96.624596,2.7179,0.243941,P,IXC,0
113179,20060620,60,97.069534,97.069534,4.037138,0.25435,P,IXC,0
113179,20060620,91,97.535271,97.535271,4.994014,0.253569,P,IXC,0
113179,20060620,122,98.005806,98.005806,5.754938,0.250422,P,IXC,0
113179,20060620,152,98.465179,98.465179,6.4136,0.248242,P,IXC,0
113179,20060621,30,98.644432,98.644432,2.701285,0.240526,C,IXC,0
113179,20060621,60,99.098984,99.098984,3.719738,0.234249,C,IXC,0
113179,20060621,91,99.57518,99.57518,4.667997,0.238752,C,IXC,0
113179,20060621,122,100.055893,100.055893,5.226849,0.23092,C,IXC,0
113179,20060621,152,100.524887,100.524887,5.681071,0.224888,C,IXC,0
113179,20060621,30,98.644432,98.644432,2.995492,0.26367,P,IXC,0
113179,20060621,60,99.098984,99.098984,4.160155,0.256791,P,IXC,0
113179,20060621,91,99.57518,99.57518,5.233961,0.260566,P,IXC,0
113179,20060621,122,100.055893,100.055893,6.013777,0.256615,P,IXC,0
113179,20060621,152,100.524887,100.524887,6.676732,0.253425,P,IXC,0
113179,20060622,30,98.817261,98.817261,2.682766,0.238464,C,IXC,0
113179,20060622,60,99.274475,99.274475,3.707788,0.233092,C,IXC,0
113179,20060622,91,99.754707,99.754707,4.623973,0.236089,C,IXC,0
113179,20060622,122,100.239426,100.239426,5.166917,0.227873,C,IXC,0
113179,20060622,152,100.712692,100.712692,5.627337,0.222371,C,IXC,0
113179,20060622,30,98.817261,98.817261,2.93996,0.258233,P,IXC,0
113179,20060622,60,99.274475,99.274475,4.183743,0.257797,P,IXC,0
113179,20060622,91,99.754707,99.754707,5.257348,0.261252,P,IXC,0
113179,20060622,122,100.239426,100.239426,6.026528,0.256646,P,IXC,0
113179,20060622,152,100.712692,100.712692,6.691257,0.25345,P,IXC,0
113179,20060623,30,100.094406,100.094406,2.606578,0.228736,C,IXC,0
113179,20060623,60,100.55867,100.55867,3.620356,0.224689,C,IXC,0
113179,20060623,91,101.046173,101.046173,4.422898,0.22293,C,IXC,0
113179,20060623,122,101.539444,101.539444,4.834699,0.210481,C,IXC,0
113179,20060623,152,102.020981,102.020981,5.218941,0.203576,C,IXC,0
113179,20060623,30,100.094406,100.094406,2.832474,0.245405,P,IXC,0
113179,20060623,60,100.55867,100.55867,4.203127,0.255612,P,IXC,0
113179,20060623,91,101.046173,101.046173,5.342915,0.262126,P,IXC,0
113179,20060623,122,101.539444,101.539444,6.250269,0.263043,P,IXC,0
113179,20060623,152,102.020981,102.020981,7.02411,0.263165,P,IXC,0
113179,20060626,30,101.160812,101.160812,2.437529,0.211646,C,IXC,0
113179,20060626,60,101.631081,101.631081,3.33767,0.204954,C,IXC,0
113179,20060626,91,102.125206,102.125206,4.156402,0.207278,C,IXC,0
113179,20060626,122,102.625137,102.625137,4.572407,0.196951,C,IXC,0
113179,20060626,152,103.113213,103.113213,5.014732,0.193538,C,IXC,0
113179,20060626,30,101.160812,101.160812,3.24278,0.278524,P,IXC,0
113179,20060626,60,101.631081,101.631081,4.53203,0.273165,P,IXC,0
113179,20060626,91,102.125206,102.125206,5.707243,0.277586,P,IXC,0
113179,20060626,122,102.625137,102.625137,6.608235,0.275737,P,IXC,0
113179,20060626,152,103.113213,103.113213,7.402578,0.275031,P,IXC,0
113179,20060627,30,101.121635,101.121635,2.769524,0.240577,C,IXC,0
113179,20060627,60,101.591164,101.591164,3.596875,0.220968,C,IXC,0
113179,20060627,91,102.083847,102.083847,4.362915,0.217674,C,IXC,0
113179,20060627,122,102.582268,102.582268,4.751483,0.204755,C,IXC,0
113179,20060627,152,103.068405,103.068405,5.207318,0.201061,C,IXC,0
113179,20060627,30,101.121635,101.121635,2.830304,0.242662,P,IXC,0
113179,20060627,60,101.591164,101.591164,4.197235,0.252561,P,IXC,0
113179,20060627,91,102.083847,102.083847,5.359063,0.260157,P,IXC,0
113179,20060627,122,102.582268,102.582268,6.288473,0.261895,P,IXC,0
113179,20060627,152,103.068405,103.068405,7.073217,0.26225,P,IXC,0
113179,20060628,30,102.970543,102.970543,2.49561,0.212884,C,IXC,0
113179,20060628,60,103.449097,103.449097,3.344057,0.201738,C,IXC,0
113179,20060628,91,103.951088,103.951088,4.244283,0.207945,C,IXC,0
113179,20060628,122,104.459648,104.459648,4.543906,0.192282,C,IXC,0
113179,20060628,152,104.955978,104.955978,4.963168,0.188177,C,IXC,0
113179,20060628,30,102.970543,102.970543,3.25594,0.274676,P,IXC,0
113179,20060628,60,103.449097,103.449097,4.512492,0.267045,P,IXC,0
113179,20060628,91,103.951088,103.951088,5.759845,0.275138,P,IXC,0
113179,20060628,122,104.459648,104.459648,6.719891,0.275458,P,IXC,0
113179,20060628,152,104.955978,104.955978,7.545927,0.275458,P,IXC,0
113179,20060629,30,105.681427,105.681427,3.365778,0.279771,C,IXC,0
113179,20060629,60,106.168694,106.168694,3.239711,0.190422,C,IXC,0
113179,20060629,91,106.677856,106.677856,3.762869,0.179606,C,IXC,0
113179,20060629,122,107.193443,107.193443,4.713073,0.194324,C,IXC,0
113179,20060629,152,107.695618,107.695618,5.352664,0.19775,C,IXC,0
113179,20060629,30,105.681427,105.681427,3.431594,0.282183,P,IXC,0
