,r,betaling_pendk_stat,værdi_pendk,værdi_pendk_stat,værdi_pendk_stat_aktier,betaling_gs_stat,værdi_gs,værdi_gs_stat,værdi_gs_stat_aktier,stat_forskel
77,-0.22999999999999932,8.744666550312498,8.744666550312498,2.893398654978286,11.638065205290784,8.761083708007817,8.761083708007817,4.075049213142229,12.836132921150046,-1.181650558163943
78,-0.2199999999999993,8.744666550312498,8.744666550312498,3.5098532024875464,12.254519752800045,8.843012368007816,8.843012368007816,4.673035330392231,13.516047698400047,-1.163182127904685
79,-0.2099999999999993,8.744666550312498,8.744666550312498,4.150479062533844,12.895145612846342,8.928153468007817,8.928153468007817,5.29446860914223,14.222622077150048,-1.1439895466083865
80,-0.1999999999999993,8.744666550312498,8.744666550312498,4.81589996820607,13.560566518518568,9.016589904007818,9.016589904007818,5.939954095992235,14.956544000000052,-1.1240541277861649
81,-0.18999999999999928,8.744666550312498,8.744666550312498,5.506747598237554,14.251414148550053,9.108405628007818,9.108405628007818,6.61010454514224,15.718510173150058,-1.103356946904686
82,-0.17999999999999927,8.744666550312498,8.744666550312498,6.223661577006073,14.968328127318571,9.203685648007818,9.203685648007818,7.305540418392239,16.509226066400057,-1.0818788413861657
83,-0.16999999999999926,8.744666550312498,8.744666550312498,6.967289474533857,15.711956024846355,9.302516028007819,9.302516028007819,8.026889885142243,17.32940591315006,-1.059600410608386
84,-0.15999999999999925,8.744666550312498,8.744666550312498,7.738286806487562,16.48295335680006,9.40498388800782,9.40498388800782,8.774788822392246,18.179772710400066,-1.0365020159046843
85,-0.14999999999999925,8.744666550312498,8.744666550312498,8.537317034178308,17.281983584490806,9.511177404007821,9.511177404007821,9.549880814742249,19.06105821875007,-1.0125637805639407
86,-0.13999999999999924,8.744666550312498,8.744666550312498,9.365051564561643,18.10971811487414,9.62118580800782,9.62118580800782,10.352817154392252,19.97400296240007,-0.9877655898306088
87,-0.12999999999999923,8.744666550312498,8.744666550312498,10.222169750237569,18.966836300550067,9.735099388007821,9.735099388007821,11.184256841142254,20.919356229150075,-0.962087090904685
88,-0.11999999999999922,8.744666550312498,8.744666550312498,11.109358889450537,19.854025439763035,9.853009488007821,9.853009488007821,12.044866582392256,21.897876070400077,-0.9355076929417194
89,-0.10999999999999921,8.744666550312498,8.744666550312498,12.02731422608943,20.77198077640193,9.975008508007821,9.975008508007821,12.93532079314226,22.91032930115008,-0.9080065670528299
90,-0.0999999999999992,8.744666550312498,8.744666550312498,12.97673894968758,21.721405500000078,10.101189904007821,10.101189904007821,13.856301595992267,23.95749150000009,-0.879562646304688
91,-0.08999999999999919,8.744666550312498,8.744666550312498,13.958344195422772,22.70301074573527,10.231648188007822,10.231648188007822,14.808498821142267,25.04014700915009,-0.8501546257194956
